DATE,Station_ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,Station_Location,Station_Lat_Long_Interaction,Day_of_Week,Day_of_Year,Month,Temp_Diff,Rolling_Mean_TMIN_7,Rolling_10thPercentile_TMIN_7,Rolling_Mean_TMIN_30,Rolling_Max_TMIN_30,Rolling_Min_TMIN_30,TMIN_Rolling_30_Diff,EWMA_TMIN_7,EWMA_TMIN_30,Seasonal_TMIN_Anomaly,TMIN_Lag1,SnowyDay,SnowyDaysCount_7,Cumulative_SnowDepth_7,Rolling_Sum_SNWD_7,SNWD_Lag1,SNWD_Lag2,Cumulative_Snowfall_Lag7,SNWD_TMIN_Interaction,Snowfall_Intensity,SNWD_Snowfall_Diff,PRCP_Lag1,PRCP_Lag2,Cumulative_Precipitation_7,Rolling_Sum_PRCP_14,TMAX_PRCP_Interaction,TMIN_SNOW_Interaction,PRCP_SNOW_Interaction,Cold_Event
1983-09-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,10.0,15.0,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,4,273,9,5.0,0.73,-4.4,3.11,12.2,-4.4,6.89,3.22,2.8,10.63,6.7,0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.8,93.5,0.0,0.0,0.0,0
1983-10-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,8.3,12.2,3.3,0.0,0.0,44.2703_-71.3033,-3156.62,5,274,10,3.9,2.54,-2.42,3.22,12.2,-4.4,5.08,4.49,3.15,8.81,10.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.3,87.4,40.26,0.0,0.0,0
1983-10-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,6.7,11.7,7.1,0.0,0.0,44.2703_-71.3033,-3156.62,6,275,10,5.0,4.13,-1.1,3.3,12.2,-4.4,3.4,5.04,3.38,7.05,8.3,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.3,0.0,10.4,94.5,83.07,0.0,0.0,0
1983-10-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,5.0,12.2,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,0,276,10,7.2,5.0,-0.8,3.19,12.2,-4.4,1.81,5.03,3.48,5.83,6.7,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.1,3.3,10.4,91.5,0.0,0.0,0.0,0
1983-10-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,6.7,10.0,12.7,0.0,0.0,44.2703_-71.3033,-3156.62,1,277,10,3.3,6.11,2.76,3.12,12.2,-4.4,3.58,5.45,3.69,8.09,5.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.1,23.1,104.2,127.0,0.0,0.0,0
1983-10-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,5.6,8.9,21.3,0.0,0.0,44.2703_-71.3033,-3156.62,2,278,10,3.3,7.0,5.36,3.01,12.2,-4.4,2.59,5.49,3.81,8.0,6.7,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.7,0.0,44.4,114.3,189.57,0.0,0.0,0
1983-10-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-0.6,7.2,15.5,0.0,0.0,44.2703_-71.3033,-3156.62,3,279,10,7.8,5.96,2.76,2.58,10.6,-4.4,-3.18,3.96,3.53,2.02,5.6,0,0.0,0.0,0.0,0.0,0.0,3.0,-0.0,0.0,0.0,21.3,12.7,59.9,61.7,111.6,-0.0,0.0,1
1983-10-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-5.0,0.0,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,4,280,10,5.0,3.81,-2.36,2.28,10.6,-5.0,-7.28,1.72,2.98,-2.76,-0.6,0,0.0,0.0,0.0,0.0,0.0,3.0,-0.0,0.0,0.0,15.5,21.3,59.9,61.7,0.0,-0.0,0.0,1
1983-10-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-3.9,4.4,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,5,281,10,8.3,2.07,-4.34,2.02,10.6,-5.0,-5.92,0.32,2.54,-1.59,-5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,15.5,56.6,59.9,0.0,-0.0,0.0,0
1983-10-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-3.3,5.0,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,6,282,10,8.3,0.64,-4.34,1.77,10.6,-5.0,-5.07,-0.59,2.16,-0.83,-3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,49.5,59.9,0.0,-0.0,0.0,0
1983-10-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-4.4,0.0,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,0,283,10,4.4,-0.7,-4.64,1.36,10.6,-5.0,-5.76,-1.54,1.74,-1.6,-3.3,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,49.5,59.9,0.0,-0.0,0.0,0
1983-10-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-5.0,3.9,0.3,0.0,0.0,44.2703_-71.3033,-3156.62,1,284,10,8.9,-2.37,-5.0,1.01,10.6,-5.0,-6.01,-2.41,1.3,-2.35,-4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,37.1,60.2,1.17,-0.0,0.0,0
1983-10-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.0,7.8,37.6,0.0,0.0,44.2703_-71.3033,-3156.62,2,285,10,7.8,-3.17,-5.0,0.88,10.6,-5.0,-0.88,-1.8,1.22,2.75,-5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,53.4,97.8,293.28,0.0,0.0,0
1983-10-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,6.7,12.2,23.6,0.0,0.0,44.2703_-71.3033,-3156.62,3,286,10,5.5,-2.13,-5.0,1.14,10.6,-5.0,5.56,0.32,1.57,9.47,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6,0.3,61.5,121.4,287.92,0.0,0.0,0
1983-10-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-3.9,11.7,15.2,0.0,0.0,44.2703_-71.3033,-3156.62,4,287,10,15.6,-1.97,-4.64,1.12,10.6,-5.0,-5.02,-0.73,1.22,-0.6,6.7,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,23.6,37.6,76.7,136.6,177.84,-0.0,0.0,0
1983-10-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.9,-3.3,5.1,13.0,0.0,44.2703_-71.3033,-3156.62,5,288,10,5.6,-2.69,-6.56,0.93,10.6,-8.9,-9.83,-2.78,0.57,-5.65,-3.9,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,13.0,-13.0,15.2,23.6,81.8,138.4,-16.83,-115.7,66.3,1
1983-10-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.3,8.3,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,6,289,10,16.6,-3.4,-8.54,0.71,10.6,-8.9,-9.01,-4.16,-0.01,-4.81,-8.9,0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,5.1,15.2,81.8,131.3,0.0,-0.0,0.0,1
1983-10-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-2.8,3.9,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,0,290,10,6.7,-3.17,-8.54,0.71,10.6,-8.9,-3.51,-3.82,-0.19,1.32,-8.3,0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,5.1,81.8,131.3,0.0,-0.0,0.0,0
1983-10-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-5.6,1.7,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,1,291,10,7.3,-3.26,-8.54,0.41,10.6,-8.9,-6.01,-4.26,-0.54,-1.18,-2.8,0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,81.5,118.6,0.0,-0.0,0.0,0
1983-10-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-10.6,-3.9,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,2,292,10,6.7,-4.77,-9.58,-0.18,10.6,-10.6,-10.42,-5.85,-1.19,-5.79,-5.6,0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,43.9,97.3,-0.0,-0.0,0.0,1
1983-10-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.3,-3.9,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,3,293,10,4.4,-6.91,-9.58,-0.81,10.0,-10.6,-7.49,-6.46,-1.64,-3.32,-10.6,0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,20.3,81.8,-0.0,-0.0,0.0,0
1983-10-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.3,-0.6,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,4,294,10,7.7,-7.54,-9.58,-1.38,10.0,-10.6,-6.92,-6.92,-2.07,-3.01,-8.3,0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5.1,81.8,-0.0,-0.0,0.0,0
1983-10-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-1.7,4.4,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,5,295,10,6.1,-6.51,-9.22,-1.35,10.0,-10.6,-0.35,-5.62,-2.05,3.21,-8.3,0,0.0,0.0,0.0,0.0,0.0,13.0,-0.0,0.0,0.0,0.0,0.0,0.0,81.8,0.0,-0.0,0.0,0
1983-10-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-3.9,3.3,8.9,33.0,0.0,44.2703_-71.3033,-3156.62,6,296,10,7.2,-5.89,-9.22,-1.35,10.0,-10.6,-2.55,-5.19,-2.17,0.75,-1.7,1,1.0,0.0,0.0,0.0,0.0,13.0,-0.0,33.0,-33.0,0.0,0.0,8.9,90.7,29.37,-128.7,293.7,0
1983-10-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.2,0.0,6.1,61.0,51.0,44.2703_-71.3033,-3156.62,0,297,10,7.2,-6.51,-9.22,-1.44,10.0,-10.6,-5.76,-5.69,-2.49,-2.74,-3.9,1,2.0,51.0,51.0,0.0,0.0,13.0,-367.2,1.17,49.83,8.9,0.0,15.0,96.8,0.0,-439.2,372.1,0
1983-10-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.3,-2.2,0.0,0.0,0.0,44.2703_-71.3033,-3156.62,1,298,10,6.1,-6.9,-9.22,-1.57,10.0,-10.6,-6.73,-6.34,-2.87,-3.25,-7.2,0,2.0,51.0,51.0,51.0,0.0,13.0,-0.0,0.0,0.0,6.1,8.9,15.0,96.5,-0.0,-0.0,0.0,0
1983-10-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.2,-2.8,1.0,18.0,25.0,44.2703_-71.3033,-3156.62,2,299,10,4.4,-6.41,-8.3,-1.77,10.0,-10.6,-5.43,-6.56,-3.15,-1.88,-8.3,1,3.0,76.0,76.0,0.0,51.0,13.0,-180.0,0.69,24.31,0.0,6.1,16.0,59.9,-2.8,-129.6,18.0,0
1983-10-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-11.1,-7.2,5.8,43.0,51.0,44.2703_-71.3033,-3156.62,3,300,10,3.9,-6.81,-9.42,-2.11,10.0,-11.1,-8.99,-7.69,-3.66,-5.28,-7.2,1,4.0,127.0,127.0,25.0,0.0,13.0,-566.1,0.83,50.17,1.0,0.0,21.8,42.1,-41.76,-477.3,249.4,1
1983-10-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-10.6,2.8,0.0,0.0,76.0,44.2703_-71.3033,-3156.62,4,301,10,13.4,-7.14,-10.8,-2.44,10.0,-11.1,-8.16,-8.42,-4.11,-4.21,-11.1,0,4.0,203.0,203.0,51.0,25.0,13.0,-805.6,0.0,76.0,5.8,1.0,21.8,26.9,0.0,-0.0,0.0,1
1983-10-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-14.4,0.6,21.1,114.0,51.0,44.2703_-71.3033,-3156.62,5,302,10,15.0,-8.96,-12.42,-3.14,10.0,-14.4,-11.26,-9.91,-4.77,-7.6,-10.6,1,5.0,254.0,254.0,76.0,51.0,0.0,-734.4,2.19,48.81,0.0,5.8,42.9,42.9,12.66,-1641.6,2405.4,1
1983-10-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-14.4,-10.0,0.3,3.0,76.0,44.2703_-71.3033,-3156.62,6,303,10,4.4,-10.46,-14.4,-3.96,8.3,-14.4,-10.44,-11.04,-5.39,-7.9,-14.4,1,5.0,330.0,330.0,51.0,76.0,33.0,-1094.4,0.04,75.96,21.1,0.0,34.3,43.2,-3.0,-43.2,0.9,1
1983-10-31,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-10.6,2.2,0.3,3.0,76.0,44.2703_-71.3033,-3156.62,0,304,10,12.8,-10.94,-14.4,-4.59,6.7,-14.4,-6.01,-10.93,-5.73,-4.58,-14.4,1,5.0,355.0,355.0,76.0,51.0,94.0,-805.6,0.04,75.96,0.3,21.1,28.5,43.5,0.66,-31.8,0.9,0
1983-11-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.0,3.3,0.0,0.0,51.0,44.2703_-71.3033,-3156.62,1,305,11,3.3,-9.76,-14.4,-4.81,6.7,-14.4,4.81,-8.2,-5.36,5.91,-10.6,0,5.0,406.0,406.0,76.0,76.0,94.0,0.0,0.0,51.0,0.3,0.3,28.5,43.5,0.0,0.0,0.0,0
1983-11-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.6,3.9,0.0,0.0,25.0,44.2703_-71.3033,-3156.62,2,306,11,3.3,-8.64,-14.4,-4.96,6.7,-14.4,5.56,-6.0,-4.98,7.07,0.0,0,4.0,406.0,406.0,51.0,76.0,112.0,15.0,0.0,25.0,0.0,0.3,27.5,43.5,0.0,0.0,0.0,0
1983-11-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.0,3.3,18.3,5.0,0.0,44.2703_-71.3033,-3156.62,3,307,11,3.3,-7.06,-14.4,-5.18,6.7,-14.4,5.18,-4.5,-4.65,6.97,0.6,1,4.0,355.0,355.0,25.0,51.0,155.0,0.0,5.0,-5.0,0.0,0.0,40.0,61.8,60.39,0.0,91.5,0
1983-11-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.1,1.7,21.1,64.0,0.0,44.2703_-71.3033,-3156.62,4,308,11,7.8,-6.41,-14.4,-5.57,6.7,-14.4,-0.53,-4.9,-4.75,1.27,0.0,1,5.0,279.0,279.0,0.0,25.0,155.0,-0.0,64.0,-64.0,18.3,0.0,61.1,82.9,35.87,-390.4,1350.4,0
1983-11-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.1,-1.1,11.7,25.0,25.0,44.2703_-71.3033,-3156.62,5,309,11,5.0,-5.23,-12.12,-5.75,6.7,-14.4,-0.35,-5.2,-4.83,1.51,-6.1,1,5.0,253.0,253.0,0.0,0.0,269.0,-152.5,0.96,24.04,21.1,18.3,51.7,94.6,-12.87,-152.5,292.5,0
1983-11-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.2,2.2,0.0,0.0,25.0,44.2703_-71.3033,-3156.62,6,310,11,9.4,-4.2,-8.56,-5.83,6.7,-14.4,-1.37,-5.7,-4.99,0.35,-6.1,0,4.0,202.0,202.0,25.0,0.0,239.0,-180.0,0.0,25.0,11.7,21.1,51.4,85.7,0.0,-0.0,0.0,0
1983-11-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.3,-6.7,0.0,0.0,25.0,44.2703_-71.3033,-3156.62,0,311,11,1.6,-3.87,-7.64,-5.97,6.7,-14.4,-2.33,-6.35,-5.2,0.21,-7.2,0,3.0,151.0,151.0,25.0,25.0,181.0,-207.5,0.0,25.0,0.0,11.7,51.1,79.6,-0.0,-0.0,0.0,1
1983-11-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.9,-1.1,0.0,0.0,25.0,44.2703_-71.3033,-3156.62,1,312,11,7.8,-5.14,-8.54,-6.16,6.7,-14.4,-2.74,-6.99,-5.44,-0.14,-8.3,0,3.0,125.0,125.0,25.0,25.0,181.0,-222.5,0.0,25.0,0.0,0.0,51.1,79.6,-0.0,-0.0,0.0,1
1983-11-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-2.2,1.1,0.0,0.0,25.0,44.2703_-71.3033,-3156.62,2,313,11,3.3,-5.54,-8.54,-6.09,6.7,-14.4,3.89,-5.79,-5.23,6.67,-8.9,0,3.0,125.0,125.0,25.0,25.0,163.0,-55.0,0.0,25.0,0.0,0.0,51.1,78.6,0.0,-0.0,0.0,0
1983-11-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-2.8,1.1,4.6,15.0,25.0,44.2703_-71.3033,-3156.62,3,314,11,3.9,-5.94,-8.54,-6.01,6.7,-14.4,3.21,-5.04,-5.07,5.8,-2.2,1,3.0,150.0,150.0,25.0,25.0,125.0,-70.0,0.58,24.42,0.0,0.0,37.4,77.4,5.06,-42.0,69.0,0
1983-11-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-1.7,3.3,32.8,8.0,51.0,44.2703_-71.3033,-3156.62,4,315,11,5.0,-5.31,-8.54,-6.07,6.7,-14.4,4.37,-4.21,-4.86,7.47,-2.8,1,3.0,201.0,201.0,25.0,25.0,189.0,-86.7,0.15,50.85,4.6,0.0,49.1,110.2,108.24,-13.6,262.4,0
1983-11-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-13.9,-1.1,45.7,254.0,25.0,44.2703_-71.3033,-3156.62,5,316,11,12.8,-6.43,-10.9,-6.76,0.6,-14.4,-7.14,-6.63,-5.44,-4.13,-1.7,1,3.0,201.0,201.0,51.0,25.0,100.0,-347.5,9.77,15.23,32.8,4.6,83.1,134.8,-50.27,-3530.6,11607.8,1
1983-11-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-13.9,-3.3,0.0,0.0,76.0,44.2703_-71.3033,-3156.62,6,317,11,10.6,-7.39,-13.9,-7.09,0.6,-14.4,-6.81,-8.45,-5.99,-3.02,-13.9,0,3.0,252.0,252.0,25.0,51.0,97.0,-1056.4,0.0,76.0,45.7,32.8,83.1,134.5,-0.0,-0.0,0.0,0
1983-11-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.8,-4.4,0.0,0.0,76.0,44.2703_-71.3033,-3156.62,0,318,11,3.4,-7.31,-13.9,-7.05,0.6,-14.4,-0.75,-8.29,-6.1,2.15,-13.9,0,3.0,303.0,303.0,76.0,25.0,94.0,-592.8,0.0,76.0,0.0,45.7,83.1,134.2,-0.0,-0.0,0.0,0
1983-11-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-9.4,-5.0,3.0,8.0,76.0,44.2703_-71.3033,-3156.62,1,319,11,4.4,-7.39,-13.9,-7.09,0.6,-14.4,-2.31,-8.56,-6.32,0.29,-7.8,1,4.0,354.0,354.0,76.0,76.0,94.0,-714.4,0.1,75.9,0.0,0.0,86.1,137.2,-15.0,-75.2,24.0,0
1983-11-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.3,0.6,68.1,297.0,102.0,44.2703_-71.3033,-3156.62,2,320,11,8.9,-8.26,-13.9,-7.27,0.6,-14.4,-1.03,-8.5,-6.44,1.74,-9.4,1,5.0,431.0,431.0,76.0,76.0,94.0,-846.6,2.88,99.12,3.0,0.0,154.2,205.3,40.86,-2465.1,20225.7,0
1983-11-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-15.6,-5.0,31.8,246.0,127.0,44.2703_-71.3033,-3156.62,3,321,11,10.6,-10.09,-14.58,-7.61,0.6,-15.6,-7.99,-10.27,-7.03,-5.4,-8.3,1,5.0,533.0,533.0,102.0,76.0,104.0,-1981.2,1.92,125.08,68.1,3.0,181.4,218.8,-159.0,-3837.6,7822.8,1
1983-11-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-17.2,-12.2,24.9,104.0,178.0,44.2703_-71.3033,-3156.62,4,322,11,5.0,-12.3,-16.24,-7.83,0.6,-17.2,-9.37,-12.01,-7.69,-6.89,-15.6,1,5.0,660.0,660.0,127.0,102.0,48.0,-3061.6,0.58,177.42,31.8,68.1,173.5,222.6,-303.78,-1788.8,2589.6,1
1983-11-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-13.9,-4.4,0.0,0.0,152.0,44.2703_-71.3033,-3156.62,5,323,11,9.5,-12.3,-16.24,-8.01,0.6,-17.2,-5.89,-12.48,-8.09,-3.51,-17.2,0,4.0,787.0,787.0,178.0,127.0,277.0,-2112.8,0.0,152.0,24.9,31.8,127.8,210.9,-0.0,-0.0,0.0,0
1983-11-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.1,2.8,0.0,0.0,152.0,44.2703_-71.3033,-3156.62,6,324,11,8.9,-11.19,-16.24,-7.94,0.6,-17.2,1.84,-10.88,-7.96,4.69,-13.9,0,4.0,863.0,863.0,152.0,178.0,277.0,-927.2,0.0,152.0,0.0,24.9,127.8,210.9,0.0,-0.0,0.0,0
1983-11-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.1,0.6,64.3,127.0,102.0,44.2703_-71.3033,-3156.62,0,325,11,6.7,-10.94,-16.24,-8.09,0.6,-17.2,1.99,-9.69,-7.84,5.67,-6.1,1,5.0,889.0,889.0,152.0,152.0,277.0,-622.2,1.23,100.77,0.0,0.0,192.1,275.2,38.58,-774.7,8166.1,0
1983-11-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-10.0,-5.0,2.3,18.0,152.0,44.2703_-71.3033,-3156.62,1,326,11,5.0,-11.03,-16.24,-8.29,0.6,-17.2,-1.71,-9.77,-7.98,1.48,-6.1,1,5.0,965.0,965.0,102.0,152.0,285.0,-1520.0,0.12,151.88,64.3,0.0,191.4,277.5,-11.5,-180.0,41.4,0
1983-11-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-10.6,0.6,0.0,0.0,152.0,44.2703_-71.3033,-3156.62,2,327,11,11.2,-11.36,-16.24,-8.4,0.6,-17.2,-2.2,-9.97,-8.15,0.98,-10.0,0,4.0,1015.0,1015.0,152.0,102.0,582.0,-1611.2,0.0,152.0,2.3,64.3,123.3,277.5,0.0,-0.0,0.0,0
1983-11-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-2.2,3.9,17.3,0.0,152.0,44.2703_-71.3033,-3156.62,3,328,11,6.1,-9.44,-15.22,-8.2,0.6,-17.2,6.0,-8.03,-7.77,10.1,-10.6,0,3.0,1040.0,1040.0,152.0,152.0,813.0,-334.4,0.0,152.0,0.0,2.3,108.8,290.2,67.47,-0.0,0.0,0
1983-11-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-14.4,3.9,68.1,208.0,102.0,44.2703_-71.3033,-3156.62,4,329,11,18.3,-9.04,-14.1,-8.44,0.6,-17.2,-5.96,-9.62,-8.19,-1.82,-2.2,1,3.0,964.0,964.0,152.0,152.0,909.0,-1468.8,2.02,99.98,17.3,0.0,152.0,325.5,265.59,-2995.2,14164.8,1
1983-11-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-14.4,-12.2,14.0,109.0,127.0,44.2703_-71.3033,-3156.62,5,330,11,2.2,-9.11,-14.4,-8.55,0.6,-17.2,-5.85,-10.82,-8.59,-3.07,-14.4,1,4.0,939.0,939.0,102.0,152.0,655.0,-1828.8,0.85,126.15,68.1,17.3,166.0,293.8,-170.8,-1569.6,1526.0,0
1983-11-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-15.6,-4.4,3.8,13.0,127.0,44.2703_-71.3033,-3156.62,6,331,11,11.2,-10.47,-14.88,-8.72,0.6,-17.2,-6.88,-12.01,-9.05,-3.83,-14.4,1,5.0,914.0,914.0,127.0,102.0,655.0,-1981.2,0.1,126.9,14.0,68.1,169.8,297.6,-16.72,-202.8,49.4,1
1983-11-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-9.4,-3.3,7.4,18.0,127.0,44.2703_-71.3033,-3156.62,0,332,11,6.1,-10.94,-14.88,-8.55,0.6,-17.2,-0.85,-11.36,-9.07,1.72,-15.6,1,5.0,939.0,939.0,127.0,127.0,782.0,-1193.8,0.14,126.86,3.8,14.0,112.9,305.0,-24.42,-169.2,133.2,0
1983-11-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-10.6,0.0,30.7,66.0,127.0,44.2703_-71.3033,-3156.62,1,333,11,10.6,-11.03,-14.88,-8.42,0.6,-17.2,-2.18,-11.17,-9.17,2.55,-9.4,1,5.0,914.0,914.0,127.0,127.0,792.0,-1346.2,0.52,126.48,7.4,3.8,141.3,332.7,0.0,-699.6,2026.2,0
1983-11-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-15.0,-10.0,27.2,183.0,152.0,44.2703_-71.3033,-3156.62,2,334,11,5.0,-11.66,-15.24,-8.57,0.6,-17.2,-6.43,-12.13,-9.54,-2.03,-10.6,1,6.0,914.0,914.0,127.0,127.0,495.0,-2280.0,1.2,150.8,30.7,7.4,168.5,291.8,-272.0,-2745.0,4977.6,0
1983-12-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-16.1,-12.2,9.7,53.0,152.0,44.2703_-71.3033,-3156.62,3,335,12,3.9,-13.64,-15.8,-9.11,0.6,-17.2,-6.99,-13.12,-9.97,-2.02,-15.0,1,7.0,914.0,914.0,152.0,127.0,249.0,-2447.2,0.35,151.65,27.2,30.7,160.9,269.7,-118.34,-853.3,514.1,1
1983-12-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-15.6,-12.2,1.8,18.0,152.0,44.2703_-71.3033,-3156.62,4,336,12,3.4,-13.81,-15.8,-9.65,0.0,-17.2,-5.95,-13.74,-10.33,-0.87,-16.1,1,7.0,964.0,964.0,152.0,152.0,353.0,-2371.2,0.12,151.88,9.7,27.2,94.6,246.6,-21.96,-280.8,32.4,0
