DATE,Station_ID,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,LATITUDE,LONGITUDE,ELEVATION,STATION_NAME
2025-04-22,USC00274329,USC00274329,Spring,-2.2,17.8,3.3,,,44.4169,-71.5008,376.4,JEFFERSON
2025-03-26,USC00274399,USC00274399,Spring,-4.4,5.6,0.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-03-27,USC00274399,USC00274399,Spring,-5.6,8.9,0.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-03-28,USC00274399,USC00274399,Spring,-5.6,8.9,0.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-03-29,USC00274399,USC00274399,Spring,-3.9,12.2,6.6,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-03-30,USC00274399,USC00274399,Spring,0.0,1.1,12.7,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-03-31,USC00274399,USC00274399,Spring,0.0,2.2,2.8,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-01,USC00274399,USC00274399,Spring,1.1,16.1,4.6,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-02,USC00274399,USC00274399,Spring,-3.3,13.3,0.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-03,USC00274399,USC00274399,Spring,-2.8,8.3,19.3,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-04,USC00274399,USC00274399,Spring,1.7,13.3,7.6,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-05,USC00274399,USC00274399,Spring,0.6,17.8,0.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-06,USC00274399,USC00274399,Spring,2.8,6.7,10.4,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-07,USC00274399,USC00274399,Spring,0.0,13.3,5.3,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-08,USC00274399,USC00274399,Spring,0.0,2.8,3.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-09,USC00274399,USC00274399,Spring,-5.6,2.8,0.5,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-10,USC00274399,USC00274399,Spring,-7.2,6.7,0.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-11,USC00274399,USC00274399,Spring,-6.7,10.6,4.8,10.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-12,USC00274399,USC00274399,Spring,0.0,6.7,3.8,33.0,25.0,42.9389,-72.3247,155.8,KEENE
2025-04-13,USC00274399,USC00274399,Spring,0.0,3.3,5.6,43.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-14,USC00274399,USC00274399,Spring,-2.8,8.9,0.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-15,USC00274399,USC00274399,Spring,-2.2,19.4,3.8,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-16,USC00274399,USC00274399,Spring,2.2,19.4,1.3,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-17,USC00274399,USC00274399,Spring,-1.1,8.3,0.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-18,USC00274399,USC00274399,Spring,-5.0,14.4,0.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-19,USC00274399,USC00274399,Spring,-3.3,19.4,0.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-20,USC00274399,USC00274399,Spring,8.3,26.1,4.1,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-21,USC00274399,USC00274399,Spring,-2.8,15.6,0.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-04-22,USC00274399,USC00274399,Spring,-0.6,16.7,3.0,0.0,0.0,42.9389,-72.3247,155.8,KEENE
2025-03-26,USC00274480,USC00274480,Spring,-3.9,5.0,0.0,0.0,25.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-03-27,USC00274480,USC00274480,Spring,-2.8,7.8,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-03-28,USC00274480,USC00274480,Spring,-1.7,7.2,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-03-29,USC00274480,USC00274480,Spring,-1.1,11.7,3.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-03-30,USC00274480,USC00274480,Spring,-1.1,8.9,23.9,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-03-31,USC00274480,USC00274480,Spring,-1.1,4.4,3.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-01,USC00274480,USC00274480,Spring,0.0,5.6,2.5,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-02,USC00274480,USC00274480,Spring,-6.1,5.6,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-03,USC00274480,USC00274480,Spring,-5.0,6.1,4.1,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-04,USC00274480,USC00274480,Spring,0.6,5.6,13.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-05,USC00274480,USC00274480,Spring,1.7,13.3,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-06,USC00274480,USC00274480,Spring,2.2,4.4,9.9,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-07,USC00274480,USC00274480,Spring,2.8,4.4,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-08,USC00274480,USC00274480,Spring,0.0,5.6,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-09,USC00274480,USC00274480,Spring,-4.4,3.3,3.3,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-10,USC00274480,USC00274480,Spring,-5.6,6.7,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-11,USC00274480,USC00274480,Spring,-4.4,8.3,2.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-12,USC00274480,USC00274480,Spring,1.7,4.4,0.5,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-13,USC00274480,USC00274480,Spring,2.2,5.0,12.4,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-14,USC00274480,USC00274480,Spring,1.1,6.1,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-15,USC00274480,USC00274480,Spring,2.8,15.0,4.6,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-16,USC00274480,USC00274480,Spring,4.4,17.8,3.8,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-17,USC00274480,USC00274480,Spring,1.7,6.1,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-18,USC00274480,USC00274480,Spring,-1.1,11.7,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-19,USC00274480,USC00274480,Spring,0.6,16.7,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-20,USC00274480,USC00274480,Spring,8.9,22.8,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-21,USC00274480,USC00274480,Spring,0.0,12.8,0.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-04-22,USC00274480,USC00274480,Spring,0.0,16.7,3.0,0.0,0.0,43.5492,-71.4644,152.4,LAKEPORT 2
2025-03-26,USC00274734,USC00274734,Spring,-5.6,5.0,0.5,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-03-27,USC00274734,USC00274734,Spring,-4.4,6.7,1.8,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-03-28,USC00274734,USC00274734,Spring,-4.4,7.2,0.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-03-29,USC00274734,USC00274734,Spring,-1.1,9.4,15.7,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-03-30,USC00274734,USC00274734,Spring,-1.7,1.7,7.6,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-03-31,USC00274734,USC00274734,Spring,-0.6,0.6,16.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-01,USC00274734,USC00274734,Spring,0.0,6.1,9.1,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-02,USC00274734,USC00274734,Spring,-6.7,3.9,0.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-03,USC00274734,USC00274734,Spring,-5.6,5.0,9.1,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-04,USC00274734,USC00274734,Spring,0.0,7.8,13.2,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-05,USC00274734,USC00274734,Spring,1.1,11.1,0.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-06,USC00274734,USC00274734,Spring,1.1,4.4,8.6,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-07,USC00274734,USC00274734,Spring,1.1,10.6,0.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-08,USC00274734,USC00274734,Spring,-0.6,5.6,0.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-09,USC00274734,USC00274734,Spring,-6.1,2.2,5.3,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-10,USC00274734,USC00274734,Spring,-7.2,4.4,0.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-11,USC00274734,USC00274734,Spring,-4.4,10.0,0.8,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-12,USC00274734,USC00274734,Spring,-2.5,4.4,1.5,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-13,USC00274734,USC00274734,Spring,0.0,5.0,2.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-14,USC00274734,USC00274734,Spring,2.2,7.2,0.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-15,USC00274734,USC00274734,Spring,4.4,18.3,2.3,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-16,USC00274734,USC00274734,Spring,3.9,17.8,1.3,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-17,USC00274734,USC00274734,Spring,1.1,5.0,0.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-18,USC00274734,USC00274734,Spring,-2.8,11.1,0.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-19,USC00274734,USC00274734,Spring,0.0,18.3,1.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-20,USC00274734,USC00274734,Spring,4.4,22.2,5.6,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-21,USC00274734,USC00274734,Spring,-1.7,10.6,0.0,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-04-22,USC00274734,USC00274734,Spring,3.3,17.8,3.8,,,44.0425,-71.6728,246.0,LINCOLN NEPP
2025-03-26,USC00275013,USC00275013,Spring,-2.8,7.2,0.0,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-03-27,USC00275013,USC00275013,Spring,-2.8,7.8,0.0,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-03-28,USC00275013,USC00275013,Spring,-2.8,8.3,0.0,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-03-31,USC00275013,USC00275013,Spring,-2.8,7.8,,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-01,USC00275013,USC00275013,Spring,0.0,13.9,7.1,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-02,USC00275013,USC00275013,Spring,-3.9,7.8,0.0,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-03,USC00275013,USC00275013,Spring,-3.9,7.8,14.2,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-04,USC00275013,USC00275013,Spring,0.0,16.7,5.6,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-07,USC00275013,USC00275013,Spring,-2.8,8.3,,,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-08,USC00275013,USC00275013,Spring,-0.6,2.2,3.0,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-09,USC00275013,USC00275013,Spring,-5.6,2.2,1.0,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-10,USC00275013,USC00275013,Spring,-5.6,5.6,0.0,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-11,USC00275013,USC00275013,Spring,-5.6,10.0,4.3,13.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-14,USC00275013,USC00275013,Spring,-5.6,5.6,,,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-15,USC00275013,USC00275013,Spring,2.2,18.9,0.5,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-16,USC00275013,USC00275013,Spring,1.7,19.4,0.3,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-17,USC00275013,USC00275013,Spring,1.1,8.9,0.0,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-18,USC00275013,USC00275013,Spring,-2.8,13.3,0.0,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-21,USC00275013,USC00275013,Spring,1.1,13.3,,,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-04-22,USC00275013,USC00275013,Spring,4.4,16.7,3.8,0.0,0.0,42.8942,-71.9842,295.7,EDWARD MACDOWELL LAKE
2025-03-26,USC00275211,USC00275211,Spring,-2.2,7.8,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-03-27,USC00275211,USC00275211,Spring,-2.8,8.9,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-03-28,USC00275211,USC00275211,Spring,-2.2,9.4,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-03-29,USC00275211,USC00275211,Spring,0.6,13.9,4.1,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-03-30,USC00275211,USC00275211,Spring,-0.6,0.6,10.9,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-03-31,USC00275211,USC00275211,Spring,0.0,1.7,3.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-01,USC00275211,USC00275211,Spring,-1.7,8.3,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-02,USC00275211,USC00275211,Spring,-1.7,8.600000000000001,,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-03,USC00275211,USC00275211,Spring,-1.7,7.2,16.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-05,USC00275211,USC00275211,Spring,1.7,17.2,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-06,USC00275211,USC00275211,Spring,2.8,5.6,10.9,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-07,USC00275211,USC00275211,Spring,1.7,10.6,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-08,USC00275211,USC00275211,Spring,0.6,2.8,8.6,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-09,USC00275211,USC00275211,Spring,-3.3,5.0,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-10,USC00275211,USC00275211,Spring,-4.4,7.2,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-11,USC00275211,USC00275211,Spring,-1.7,10.0,4.3,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-12,USC00275211,USC00275211,Spring,0.0,6.7,9.4,,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-13,USC00275211,USC00275211,Spring,1.1,3.9,3.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-14,USC00275211,USC00275211,Spring,-0.6,9.4,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-15,USC00275211,USC00275211,Spring,5.0,19.4,2.3,,,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-16,USC00275211,USC00275211,Spring,3.9,19.4,3.6,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-17,USC00275211,USC00275211,Spring,3.9,9.4,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-18,USC00275211,USC00275211,Spring,-2.2,13.9,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-19,USC00275211,USC00275211,Spring,1.1,20.6,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-20,USC00275211,USC00275211,Spring,11.7,26.7,1.8,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-21,USC00275211,USC00275211,Spring,0.6,15.0,0.0,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-04-22,USC00275211,USC00275211,Spring,5.6,16.7,3.6,0.0,0.0,42.9892,-71.3933,77.1,MASSABESIC LAKE
2025-03-26,USC00275703,USC00275703,Spring,-5.6,9.4,0.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-03-27,USC00275703,USC00275703,Spring,-5.6,10.0,0.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-03-28,USC00275703,USC00275703,Spring,-3.3,9.4,0.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-03-29,USC00275703,USC00275703,Spring,1.1,14.4,2.5,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-03-30,USC00275703,USC00275703,Spring,-1.1,1.1,6.1,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-03-31,USC00275703,USC00275703,Spring,-0.6,3.3,1.3,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-01,USC00275703,USC00275703,Spring,2.2,16.1,11.9,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-02,USC00275703,USC00275703,Spring,3.3,9.4,0.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-03,USC00275703,USC00275703,Spring,-2.2,8.9,9.9,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-04,USC00275703,USC00275703,Spring,1.7,12.2,6.1,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-05,USC00275703,USC00275703,Spring,2.2,18.9,0.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-06,USC00275703,USC00275703,Spring,2.2,6.7,16.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-07,USC00275703,USC00275703,Spring,1.1,11.1,4.1,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-08,USC00275703,USC00275703,Spring,0.0,3.3,3.3,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-09,USC00275703,USC00275703,Spring,-3.9,3.3,2.5,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-10,USC00275703,USC00275703,Spring,-5.6,8.9,0.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-11,USC00275703,USC00275703,Spring,-1.7,5.6,3.3,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-12,USC00275703,USC00275703,Spring,-0.6,7.8,8.4,30.0,25.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-13,USC00275703,USC00275703,Spring,-0.6,2.2,4.3,15.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-14,USC00275703,USC00275703,Spring,-1.7,9.4,0.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-15,USC00275703,USC00275703,Spring,7.2,20.0,0.5,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-16,USC00275703,USC00275703,Spring,2.2,21.1,0.3,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-17,USC00275703,USC00275703,Spring,0.6,10.0,0.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-18,USC00275703,USC00275703,Spring,-4.4,14.4,0.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-19,USC00275703,USC00275703,Spring,0.0,20.6,0.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-20,USC00275703,USC00275703,Spring,12.2,26.7,0.3,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-21,USC00275703,USC00275703,Spring,-0.6,16.1,0.0,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-04-22,USC00275703,USC00275703,Spring,5.6,17.8,3.8,0.0,0.0,42.7347,-71.4803,54.9,NASHUA CWSU
2025-03-26,USC00275712,USC00275712,Spring,-2.8,8.9,0.0,0.0,0.0,42.7914,-71.4736,41.1,NASHUA 2 NNW
2025-03-27,USC00275712,USC00275712,Spring,-2.8,9.4,0.0,0.0,0.0,42.7914,-71.4736,41.1,NASHUA 2 NNW
2025-03-28,USC00275712,USC00275712,Spring,-1.1,10.0,0.0,0.0,0.0,42.7914,-71.4736,41.1,NASHUA 2 NNW
2025-03-29,USC00275712,USC00275712,Spring,1.1,14.4,3.3,0.0,0.0,42.7914,-71.4736,41.1,NASHUA 2 NNW
2025-03-30,USC00275712,USC00275712,Spring,0.0,1.7,8.4,0.0,0.0,42.7914,-71.4736,41.1,NASHUA 2 NNW
2025-03-31,USC00275712,USC00275712,Spring,1.7,4.4,2.3,0.0,0.0,42.7914,-71.4736,41.1,NASHUA 2 NNW
2025-03-26,USC00275868,USC00275868,Spring,-6.1,5.0,0.0,0.0,51.0,43.3772,-72.1811,234.7,NEWPORT
2025-03-27,USC00275868,USC00275868,Spring,-6.7,6.7,0.0,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-03-28,USC00275868,USC00275868,Spring,-4.4,7.2,0.0,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-03-29,USC00275868,USC00275868,Spring,0.0,10.6,7.6,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-03-30,USC00275868,USC00275868,Spring,-1.1,0.0,12.7,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-03-31,USC00275868,USC00275868,Spring,0.0,2.2,6.9,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-04-01,USC00275868,USC00275868,Spring,0.0,12.8,2.5,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-04-02,USC00275868,USC00275868,Spring,-4.4,6.7,0.0,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-04-03,USC00275868,USC00275868,Spring,-5.0,7.2,12.7,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-04-05,USC00275868,USC00275868,Spring,-0.6,15.0,0.0,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-04-06,USC00275868,USC00275868,Spring,2.8,5.6,8.1,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-04-07,USC00275868,USC00275868,Spring,0.0,11.7,0.0,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-04-15,USC00275868,USC00275868,Spring,-0.6,18.3,2.5,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-04-16,USC00275868,USC00275868,Spring,2.8,18.3,0.0,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-04-19,USC00275868,USC00275868,Spring,-5.0,19.4,0.0,0.0,,43.3772,-72.1811,234.7,NEWPORT
2025-04-20,USC00275868,USC00275868,Spring,7.2,23.9,0.0,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-04-21,USC00275868,USC00275868,Spring,-2.8,13.3,0.0,0.0,0.0,43.3772,-72.1811,234.7,NEWPORT
2025-03-26,USC00275995,USC00275995,Spring,-5.0,7.2,0.0,0.0,76.0,44.0561,-71.1297,159.1,N CONWAY
2025-03-27,USC00275995,USC00275995,Spring,-2.2,8.9,0.0,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-03-28,USC00275995,USC00275995,Spring,-3.9,7.2,0.0,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-03-29,USC00275995,USC00275995,Spring,-2.8,10.0,13.2,127.0,127.0,44.0561,-71.1297,159.1,N CONWAY
2025-03-30,USC00275995,USC00275995,Spring,-2.8,1.7,4.3,0.0,127.0,44.0561,-71.1297,159.1,N CONWAY
2025-03-31,USC00275995,USC00275995,Spring,-1.1,0.6,7.9,0.0,76.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-01,USC00275995,USC00275995,Spring,0.6,7.2,3.8,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-02,USC00275995,USC00275995,Spring,-5.6,2.8,0.0,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-03,USC00275995,USC00275995,Spring,-3.3,6.1,14.5,23.0,25.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-04,USC00275995,USC00275995,Spring,0.0,7.8,4.8,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-05,USC00275995,USC00275995,Spring,0.0,12.8,0.0,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-06,USC00275995,USC00275995,Spring,1.1,5.0,6.6,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-07,USC00275995,USC00275995,Spring,1.1,11.7,0.0,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-08,USC00275995,USC00275995,Spring,0.0,6.1,0.0,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-09,USC00275995,USC00275995,Spring,-4.4,2.8,2.0,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-10,USC00275995,USC00275995,Spring,-6.7,4.4,0.0,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-11,USC00275995,USC00275995,Spring,-1.1,10.6,0.0,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-12,USC00275995,USC00275995,Spring,0.6,3.9,3.3,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-13,USC00275995,USC00275995,Spring,0.6,3.3,9.4,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-14,USC00275995,USC00275995,Spring,1.1,9.4,0.5,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-15,USC00275995,USC00275995,Spring,4.4,18.9,1.5,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-16,USC00275995,USC00275995,Spring,3.9,18.9,0.3,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
2025-04-17,USC00275995,USC00275995,Spring,1.1,6.1,0.0,0.0,0.0,44.0561,-71.1297,159.1,N CONWAY
