DATE,ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,Week,TMIN_10thPercentile_Week,Temp_Diff,SnowyDay,SNWD_Lag1,SNWD_Lag2,SnowyDaysCount_7,Cumulative_SnowDepth_7,PRCP_Lag1,PRCP_Lag2,Cumulative_Precipitation_7,Rolling_Mean_TMIN_7,Rolling_10thPercentile_TMIN_7,Day_of_Week,Day_of_Year,SNWD_TMIN_Interaction,Snowfall_Intensity,Seasonal_TMIN_Deviation,Rolling_Mean_TMIN_30,TMIN_Rolling_30_Diff,EWMA_TMIN_7,Previous_Season_TMIN,Rolling_Sum_PRCP_14,Cumulative_Snowfall_Lag7,TMIN_SNOW_Interaction,TMAX_PRCP_Interaction,Seasonal_TMIN_Anomaly,Days_Since_Last_Precip,Rolling_Max_TMIN_30,Rolling_Min_TMIN_30,EWMA_TMIN_30,SNWD_Snowfall_Diff,TMIN_Lag1,TMAX_Lag1,SNOW_Lag1,Rolling_Sum_SNWD_7
2015-09-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,2.2,11.7,89.2,0.0,0.0,40,-8.9,9.5,0,0.0,0.0,0.0,0.0,50.8,0.3,140.3,3.5,1.26,2,273,0.0,0.0,6.02,6.26,-4.06,4.19,8.3,152.5,0.0,0.0,1043.64,2.83,1.0,11.7,0.6,5.54,0.0,8.3,11.7,0.0,0.0
2015-10-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-1.1,3.9,0.0,0.0,0.0,40,-8.9,5.0,0,0.0,0.0,0.0,0.0,89.2,50.8,140.3,2.79,-0.08,3,274,-0.0,0.0,2.72,6.0,-7.1,2.87,2.2,152.5,0.0,-0.0,0.0,-0.63,1.0,11.7,-1.1,5.11,0.0,2.2,11.7,0.0,0.0
2015-10-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.1,3.3,0.0,0.0,0.0,40,-8.9,9.4,0,0.0,0.0,0.0,0.0,0.0,89.2,140.3,1.83,-3.1,4,275,-0.0,0.0,-2.28,5.4,-11.5,0.63,-1.1,152.5,0.0,-0.0,0.0,-5.74,1.0,11.7,-6.1,4.39,0.0,-1.1,3.9,0.0,0.0
2015-10-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.7,-2.2,0.0,0.0,0.0,40,-8.9,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,140.3,0.63,-6.34,5,276,-0.0,0.0,-2.88,4.87,-11.57,-1.2,-6.1,152.5,0.0,-0.0,-0.0,-5.87,1.0,11.7,-6.7,3.68,0.0,-6.1,3.3,0.0,0.0
2015-10-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.2,3.3,0.0,0.0,0.0,40,-8.9,10.5,0,0.0,0.0,0.0,0.0,0.0,0.0,140.3,-0.71,-6.9,6,277,-0.0,0.0,-3.38,4.35,-11.55,-2.7,-6.7,140.3,0.0,-0.0,0.0,-5.8,1.0,11.7,-7.2,2.97,0.0,-6.7,-2.2,0.0,0.0
2015-10-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,2.8,7.8,0.0,0.0,0.0,41,-10.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-1.11,-6.9,0,278,0.0,0.0,6.62,4.17,-1.37,-1.33,-7.2,140.3,0.0,0.0,0.0,5.17,1.0,11.7,-7.2,2.96,0.0,-7.2,3.3,0.0,0.0
2015-10-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,3.3,9.4,0.0,0.0,0.0,41,-10.0,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,89.2,-1.83,-6.9,1,279,0.0,0.0,7.12,3.96,-0.66,-0.17,2.8,140.3,0.0,0.0,0.0,5.96,1.0,11.7,-7.2,2.98,0.0,2.8,7.8,0.0,0.0
2015-10-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-2.8,5.0,0.0,0.0,0.0,41,-10.0,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54,-6.9,2,280,-0.0,0.0,1.02,3.5,-6.3,-0.83,3.3,140.3,0.0,-0.0,0.0,-0.53,1.0,11.7,-7.2,2.61,0.0,3.3,9.4,0.0,0.0
2015-10-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.1,2.2,0.0,0.0,0.0,41,-10.0,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.26,-6.9,3,281,-0.0,0.0,-2.28,2.91,-9.01,-2.15,-2.8,140.3,0.0,-0.0,0.0,-3.79,1.0,10.6,-7.2,2.05,0.0,-2.8,5.0,0.0,0.0
2015-10-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-5.0,6.1,33.5,0.0,0.0,41,-10.0,11.1,0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,-3.1,-6.9,4,282,-0.0,0.0,-1.18,2.48,-7.48,-2.86,-6.1,173.8,0.0,-0.0,204.35,-2.53,9.0,10.6,-7.2,1.59,0.0,-6.1,2.2,0.0,0.0
2015-10-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-9.4,-2.2,4.8,13.0,0.0,41,-10.0,7.2,1,0.0,0.0,1.0,0.0,33.5,0.0,38.3,-3.49,-8.08,5,283,-0.0,13.0,-5.58,1.98,-11.38,-4.49,-5.0,178.6,0.0,-122.2,-10.56,-6.6,1.0,10.6,-9.4,0.89,-13.0,-5.0,6.1,0.0,0.0
2015-10-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-3.3,3.9,0.0,0.0,0.0,41,-10.0,7.2,0,0.0,0.0,1.0,0.0,4.8,33.5,38.3,-2.93,-7.42,6,284,-0.0,0.0,0.52,1.68,-4.98,-4.2,-9.4,178.6,0.0,-0.0,0.0,-0.65,1.0,10.6,-9.4,0.62,0.0,-9.4,-2.2,13.0,0.0
2015-10-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,3.3,12.2,0.0,0.0,0.0,42,-11.7,8.9,0,0.0,0.0,1.0,0.0,0.0,4.8,38.3,-2.86,-7.42,0,285,0.0,0.0,7.12,1.65,1.65,-2.32,-3.3,178.3,0.0,0.0,0.0,6.01,1.0,10.6,-9.4,0.79,0.0,-3.3,3.9,0.0,0.0
2015-10-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,1.1,8.3,7.6,0.0,0.0,42,-11.7,7.2,0,0.0,0.0,1.0,0.0,0.0,0.0,45.9,-3.17,-7.42,1,286,0.0,0.0,4.92,1.57,-0.47,-1.47,3.3,135.1,0.0,0.0,63.08,3.84,3.0,10.6,-9.4,0.81,0.0,3.3,12.2,0.0,0.0
2015-10-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.8,1.7,21.3,3.0,0.0,42,-11.7,9.5,1,0.0,0.0,2.0,0.0,7.6,0.0,67.2,-3.89,-8.44,2,287,-0.0,3.0,-3.98,1.24,-9.04,-3.05,1.1,67.2,0.0,-23.4,36.21,-4.57,1.0,10.6,-9.4,0.25,-3.0,1.1,8.3,0.0,0.0
2015-10-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-8.3,-1.1,0.0,0.0,0.0,42,-11.7,7.2,0,0.0,0.0,2.0,0.0,21.3,7.6,67.2,-4.2,-8.74,3,288,-0.0,0.0,-4.48,0.8,-9.1,-4.36,-7.8,67.2,0.0,-0.0,-0.0,-5.05,1.0,10.6,-9.4,-0.3,0.0,-7.8,1.7,3.0,0.0
2015-10-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.1,-1.7,9.1,33.0,0.0,42,-11.7,4.4,1,0.0,0.0,3.0,0.0,0.0,21.3,42.8,-4.36,-8.74,4,289,-0.0,33.0,-2.28,0.24,-6.34,-4.8,-8.3,76.3,0.0,-201.3,-15.47,-2.61,2.0,9.4,-9.4,-0.67,-33.0,-8.3,-1.1,0.0,0.0
2015-10-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-13.9,-4.4,22.4,168.0,30.0,42,-11.7,9.5,1,0.0,0.0,3.0,30.0,9.1,0.0,60.4,-5.0,-10.54,5,290,-417.0,5.42,-10.08,-0.54,-13.36,-7.07,-6.1,98.7,13.0,-2335.2,-98.56,-9.72,1.0,8.3,-13.9,-1.53,24.58,-6.1,-1.7,33.0,30.0
2015-10-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-15.6,-12.8,4.6,51.0,80.0,42,-11.7,2.8,1,30.0,0.0,4.0,110.0,22.4,9.1,65.0,-6.76,-14.58,6,291,-1248.0,0.63,-11.78,-1.33,-14.27,-9.2,-13.9,103.3,13.0,-795.6,-58.88,-11.18,1.0,8.3,-15.6,-2.43,79.37,-13.9,-4.4,168.0,110.0
2015-10-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-15.6,-3.3,2.0,3.0,100.0,43,-12.8,12.3,1,80.0,30.0,5.0,210.0,4.6,22.4,67.0,-9.46,-15.6,0,292,-1560.0,0.03,-11.78,-2.13,-13.47,-10.8,-15.6,105.3,13.0,-46.8,-6.6,-10.72,1.0,8.3,-15.6,-3.28,99.97,-15.6,-12.8,51.0,210.0
2015-10-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-4.4,1.7,2.8,0.0,100.0,43,-12.8,6.1,0,100.0,80.0,5.0,310.0,2.0,4.6,62.2,-10.24,-15.6,1,293,-440.0,0.0,-0.58,-2.31,-2.09,-9.2,-15.6,108.1,13.0,-0.0,4.76,0.55,1.0,8.3,-15.6,-3.36,100.0,-15.6,-3.3,3.0,310.0
2015-10-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-1.1,3.9,7.1,0.0,30.0,43,-12.8,5.0,0,100.0,100.0,4.0,340.0,2.8,2.0,48.0,-9.29,-15.6,2,294,-33.0,0.0,2.72,-2.52,1.42,-7.18,-4.4,115.2,16.0,-0.0,27.69,4.22,1.0,8.3,-15.6,-3.21,30.0,-4.4,1.7,0.0,340.0
2015-10-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-4.4,5.6,3.3,0.0,0.0,43,-12.8,10.0,0,30.0,100.0,4.0,340.0,7.1,2.8,51.3,-8.73,-15.6,3,295,-0.0,0.0,-0.58,-2.83,-1.57,-6.48,-1.1,118.5,16.0,-0.0,18.48,0.52,1.0,8.3,-15.6,-3.29,0.0,-1.1,3.9,0.0,340.0
2015-10-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-10.0,1.7,0.0,0.0,0.0,43,-12.8,11.7,0,0.0,30.0,3.0,340.0,3.3,7.1,42.2,-9.29,-15.6,4,296,-0.0,0.0,-6.18,-3.33,-6.67,-7.36,-4.4,85.0,49.0,-0.0,0.0,-5.38,1.0,8.3,-15.6,-3.72,0.0,-4.4,5.6,0.0,340.0
2015-10-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.6,5.0,0.0,0.0,0.0,43,-12.8,4.4,0,0.0,0.0,2.0,310.0,0.0,3.3,19.8,-7.21,-15.6,5,297,0.0,0.0,4.42,-3.44,4.04,-5.37,-10.0,80.2,204.0,0.0,0.0,5.04,1.0,8.3,-15.6,-3.44,0.0,-10.0,1.7,0.0,310.0
2015-10-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.8,4.4,9.4,18.0,0.0,43,-12.8,12.2,1,0.0,0.0,2.0,230.0,0.0,0.0,24.6,-6.1,-12.24,6,298,-0.0,18.0,-3.98,-3.72,-4.08,-5.98,0.6,89.6,255.0,-140.4,41.36,-2.78,3.0,8.3,-15.6,-3.72,-18.0,0.6,5.0,0.0,230.0
2015-10-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-10.0,-5.0,0.0,0.0,0.0,44,-13.9,5.0,0,0.0,0.0,1.0,130.0,9.4,0.0,22.6,-5.3,-10.0,0,299,-0.0,0.0,-6.18,-4.11,-5.89,-6.98,-7.8,89.6,258.0,-0.0,-0.0,-4.74,3.0,8.3,-15.6,-4.13,0.0,-7.8,4.4,18.0,130.0
2015-10-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.8,-3.3,0.0,0.0,0.0,44,-13.9,4.5,0,0.0,0.0,1.0,30.0,0.0,9.4,19.8,-5.79,-10.0,1,300,-0.0,0.0,-3.98,-4.44,-3.36,-7.19,-10.0,82.0,258.0,-0.0,-0.0,-1.99,3.0,8.3,-15.6,-4.36,0.0,-10.0,-5.0,0.0,30.0
2015-10-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.7,6.1,18.0,5.0,0.0,44,-13.9,12.8,1,0.0,0.0,2.0,0.0,0.0,0.0,30.7,-6.59,-10.0,2,301,-0.0,5.0,-2.88,-4.85,-1.85,-7.07,-7.8,78.7,255.0,-33.5,109.8,-0.31,3.0,8.3,-15.6,-4.52,-5.0,-7.8,-3.3,0.0,0.0
2015-10-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.7,8.9,24.6,3.0,0.0,44,-13.9,15.6,1,0.0,0.0,3.0,0.0,18.0,0.0,52.0,-6.91,-10.0,3,302,-0.0,3.0,-2.88,-5.35,-1.35,-6.97,-6.7,103.3,255.0,-20.1,218.94,0.18,1.0,3.3,-15.6,-4.66,-3.0,-6.7,6.1,5.0,0.0
2015-10-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-10.6,-3.9,3.0,13.0,0.0,44,-13.9,6.7,1,0.0,0.0,4.0,0.0,24.6,18.0,55.0,-7.0,-10.24,4,303,-0.0,13.0,-6.78,-5.78,-4.82,-7.88,-6.7,97.2,222.0,-137.8,-11.7,-4.04,1.0,3.3,-15.6,-5.04,-13.0,-6.7,8.9,3.0,0.0
2015-10-31,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.1,2.8,0.0,0.0,0.0,44,-13.9,8.9,0,0.0,0.0,4.0,0.0,3.0,24.6,55.0,-7.96,-10.24,5,304,-0.0,0.0,-2.28,-5.95,-0.15,-7.44,-10.6,74.8,54.0,-0.0,0.0,0.08,1.0,3.3,-15.6,-5.11,0.0,-10.6,-3.9,13.0,0.0
2015-11-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-4.4,1.1,0.8,0.0,0.0,44,-13.9,5.5,0,0.0,0.0,3.0,0.0,0.0,3.0,46.4,-7.47,-10.24,6,305,-0.0,0.0,-0.58,-5.89,1.49,-6.68,-6.1,71.0,21.0,-0.0,0.88,1.38,2.0,3.3,-15.6,-5.06,0.0,-6.1,2.8,0.0,0.0
2015-11-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-3.3,0.0,0.0,0.0,0.0,45,-16.1,3.3,0,0.0,0.0,3.0,0.0,0.8,0.0,46.4,-6.51,-8.92,0,306,-0.0,0.0,0.52,-5.78,2.48,-5.83,-4.4,69.0,18.0,-0.0,0.0,3.14,2.0,3.3,-15.6,-4.95,0.0,-4.4,1.1,0.0,0.0
2015-11-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-2.8,1.7,0.0,0.0,0.0,45,-16.1,4.5,0,0.0,0.0,3.0,0.0,0.0,0.8,46.4,-5.8,-8.26,1,307,-0.0,0.0,1.02,-5.63,2.83,-5.07,-3.3,66.2,18.0,-0.0,0.0,4.21,2.0,3.3,-15.6,-4.81,0.0,-3.3,0.0,0.0,0.0
2015-11-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-2.2,5.0,0.0,0.0,0.0,45,-16.1,7.2,0,0.0,0.0,2.0,0.0,0.0,0.0,28.4,-5.16,-8.26,2,308,-0.0,0.0,1.62,-5.8,3.6,-4.36,-2.8,59.1,23.0,-0.0,0.0,5.2,2.0,3.3,-15.6,-4.64,0.0,-2.8,1.7,0.0,0.0
2015-11-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,3.3,8.3,0.0,0.0,0.0,45,-16.1,5.0,0,0.0,0.0,1.0,0.0,0.0,0.0,3.8,-3.73,-7.9,3,309,0.0,0.0,7.12,-5.8,9.1,-2.44,-2.2,55.8,26.0,0.0,0.0,10.96,2.0,3.3,-15.6,-4.13,0.0,-2.2,5.0,0.0,0.0
2015-11-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,1.1,8.9,6.4,0.0,0.0,45,-16.1,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,-2.06,-5.08,4,310,0.0,0.0,4.92,-5.67,6.77,-1.56,3.3,62.2,39.0,0.0,56.96,8.64,5.0,3.3,-15.6,-3.79,0.0,3.3,8.3,0.0,0.0
2015-11-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.8,1.7,8.1,53.0,0.0,45,-16.1,9.5,1,0.0,0.0,1.0,0.0,6.4,0.0,15.3,-2.3,-5.76,5,311,-0.0,53.0,-3.98,-5.72,-2.08,-3.12,1.1,70.3,39.0,-413.4,13.77,0.61,1.0,3.3,-15.6,-4.05,-53.0,1.1,8.9,0.0,0.0
2015-11-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-11.1,-7.2,0.0,0.0,30.0,45,-16.1,3.9,0,0.0,0.0,1.0,30.0,8.1,6.4,14.5,-3.26,-9.12,6,312,-333.0,0.0,-7.28,-5.93,-5.17,-5.11,-7.8,60.9,21.0,-0.0,-0.0,-2.39,1.0,3.3,-15.6,-4.51,30.0,-7.8,1.7,53.0,30.0
2015-11-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.8,2.8,0.0,0.0,30.0,46,-17.8,10.6,0,30.0,0.0,1.0,60.0,0.0,8.1,14.5,-3.9,-9.12,0,313,-234.0,0.0,-3.98,-5.87,-1.93,-5.78,-11.1,60.9,21.0,-0.0,0.0,1.07,1.0,3.3,-15.6,-4.72,30.0,-11.1,-7.2,0.0,60.0
2015-11-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.0,9.4,0.0,0.0,0.0,46,-17.8,9.4,0,30.0,30.0,1.0,60.0,0.0,0.0,14.5,-3.5,-9.12,1,314,0.0,0.0,3.82,-5.76,5.76,-4.34,-7.8,60.9,21.0,0.0,0.0,8.7,1.0,3.3,-15.6,-4.41,0.0,-7.8,2.8,0.0,60.0
2015-11-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-0.6,3.9,9.7,0.0,0.0,46,-17.8,4.5,0,0.0,30.0,1.0,60.0,0.0,0.0,24.2,-3.27,-9.12,2,315,-0.0,0.0,3.22,-5.89,5.29,-3.4,0.0,52.6,16.0,-0.0,37.83,8.6,4.0,3.3,-15.6,-4.17,0.0,0.0,9.4,0.0,60.0
2015-11-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-3.3,2.2,8.4,8.0,0.0,46,-17.8,5.5,1,0.0,0.0,2.0,60.0,9.7,0.0,32.6,-4.21,-9.12,3,316,-0.0,8.0,0.52,-6.04,2.74,-3.38,-0.6,36.4,13.0,-26.4,18.48,6.39,1.0,3.3,-15.6,-4.11,-8.0,-0.6,3.9,0.0,60.0
2015-11-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-7.2,-1.7,11.9,48.0,0.0,46,-17.8,5.5,1,0.0,0.0,3.0,60.0,8.4,9.7,38.1,-5.4,-9.12,4,317,-0.0,48.0,-3.38,-6.02,-1.18,-4.33,-3.3,45.3,0.0,-345.6,-20.23,3.69,1.0,3.3,-15.6,-4.31,-48.0,-3.3,2.2,8.0,60.0
2015-11-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-13.9,-7.2,7.6,38.0,30.0,46,-17.8,6.7,1,0.0,0.0,3.0,90.0,11.9,8.4,37.6,-6.27,-12.22,5,318,-417.0,1.23,-10.08,-6.21,-7.69,-6.73,-7.2,52.9,53.0,-528.2,-54.72,-3.9,1.0,3.3,-15.6,-4.93,28.77,-7.2,-1.7,48.0,90.0
2015-11-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-13.3,-5.0,3.0,20.0,50.0,46,-17.8,8.3,1,30.0,0.0,4.0,110.0,7.6,11.9,40.6,-6.59,-13.54,6,319,-665.0,0.39,-9.48,-6.45,-6.85,-8.37,-13.9,55.1,53.0,-266.0,-15.0,-3.59,1.0,3.3,-15.6,-5.47,49.61,-13.9,-7.2,38.0,110.0
2015-11-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-13.3,-6.7,2.0,13.0,50.0,47,-20.6,6.6,1,50.0,30.0,5.0,130.0,3.0,7.6,42.6,-7.37,-13.54,0,320,-665.0,0.25,-9.48,-6.43,-6.87,-9.6,-13.3,57.1,53.0,-172.9,-13.4,-3.31,1.0,3.3,-15.6,-5.97,49.75,-13.3,-5.0,20.0,130.0
2015-11-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-11.7,1.1,0.0,0.0,50.0,47,-20.6,12.8,0,50.0,50.0,5.0,180.0,2.0,3.0,42.6,-9.04,-13.54,1,321,-585.0,0.0,-7.88,-6.3,-5.4,-10.13,-13.3,57.1,53.0,-0.0,0.0,-1.51,1.0,3.3,-15.6,-6.34,50.0,-13.3,-6.7,13.0,180.0
2015-11-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-2.8,2.8,0.0,0.0,50.0,47,-20.6,5.6,0,50.0,50.0,5.0,230.0,0.0,2.0,32.9,-9.36,-13.54,2,322,-140.0,0.0,1.02,-5.87,3.07,-8.29,-11.7,57.1,53.0,-0.0,0.0,7.49,1.0,3.3,-13.9,-6.12,50.0,-11.7,1.1,0.0,230.0
2015-11-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.0,2.8,9.1,0.0,30.0,47,-20.6,2.8,0,50.0,50.0,4.0,260.0,0.0,0.0,33.6,-8.89,-13.54,3,323,0.0,0.0,3.82,-5.72,5.72,-6.22,-2.8,66.2,61.0,0.0,25.48,10.39,3.0,3.3,-13.9,-5.72,30.0,-2.8,2.8,0.0,260.0
2015-11-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-11.1,2.2,10.4,0.0,0.0,47,-20.6,13.3,0,30.0,50.0,3.0,260.0,9.1,0.0,32.1,-9.44,-13.54,4,324,-0.0,0.0,-7.28,-6.06,-5.04,-7.44,0.0,70.2,109.0,-0.0,22.88,-0.22,1.0,3.3,-13.9,-6.07,0.0,0.0,2.8,0.0,260.0
2015-11-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-11.1,0.6,0.0,0.0,0.0,47,-20.6,11.7,0,0.0,30.0,2.0,230.0,10.4,9.1,24.5,-9.04,-13.3,5,325,-0.0,0.0,-7.28,-6.28,-4.82,-8.36,-11.1,62.1,94.0,-0.0,0.0,0.61,1.0,3.3,-13.9,-6.39,0.0,-11.1,2.2,0.0,230.0
2015-11-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-11.7,-2.2,0.0,0.0,0.0,47,-20.6,9.5,0,0.0,0.0,1.0,180.0,0.0,10.4,21.5,-8.81,-12.34,6,326,-0.0,0.0,-7.88,-6.34,-5.36,-9.19,-11.1,62.1,114.0,-0.0,-0.0,-0.23,1.0,3.3,-13.9,-6.73,0.0,-11.1,0.6,0.0,180.0
2015-11-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-19.4,-11.7,0.0,0.0,0.0,48,-20.75,7.7,0,0.0,0.0,0.0,130.0,0.0,0.0,19.5,-9.69,-14.78,0,327,-0.0,0.0,-15.58,-7.0,-12.4,-11.74,-11.7,62.1,127.0,-0.0,-0.0,-7.85,1.0,3.3,-19.4,-7.55,0.0,-11.7,-2.2,0.0,130.0
2015-11-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-18.9,-12.8,4.8,53.0,0.0,48,-20.75,6.1,1,0.0,0.0,1.0,80.0,0.0,0.0,24.3,-10.71,-19.1,1,328,-0.0,53.0,-15.08,-7.37,-11.53,-13.53,-19.4,66.9,127.0,-1001.7,-61.44,-6.65,4.0,3.3,-19.4,-8.28,-53.0,-19.4,-11.7,0.0,80.0
2015-11-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-14.4,-4.4,2.0,20.0,30.0,48,-20.75,10.0,1,0.0,0.0,2.0,60.0,4.8,0.0,26.3,-12.37,-19.1,2,329,-432.0,0.65,-10.58,-7.52,-6.88,-13.75,-18.9,59.2,127.0,-288.0,-8.8,-1.82,1.0,3.3,-19.4,-8.68,29.35,-18.9,-12.8,53.0,60.0
2015-11-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-6.1,0.6,0.0,0.0,50.0,48,-20.75,6.7,0,30.0,0.0,2.0,80.0,2.0,4.8,17.2,-13.24,-19.1,3,330,-305.0,0.0,-2.28,-7.46,1.36,-11.84,-14.4,50.8,119.0,-0.0,0.0,5.3,1.0,3.3,-19.4,-8.51,50.0,-14.4,-4.4,20.0,80.0
2015-11-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,0.0,3.9,0.8,0.0,30.0,48,-20.75,3.9,0,50.0,30.0,2.0,110.0,0.0,2.0,7.6,-11.66,-19.1,4,331,0.0,0.0,3.82,-7.24,7.24,-8.88,-6.1,39.7,71.0,0.0,3.12,11.74,2.0,3.3,-19.4,-7.96,30.0,-6.1,0.6,0.0,110.0
2015-11-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-9.4,1.1,7.6,0.0,0.0,48,-20.75,10.5,0,30.0,50.0,2.0,110.0,0.8,0.0,15.2,-11.41,-19.1,5,332,-0.0,0.0,-5.58,-7.33,-2.07,-9.01,0.0,39.7,33.0,-0.0,8.36,1.73,1.0,3.3,-19.4,-8.06,0.0,0.0,3.9,0.0,110.0
2015-11-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-17.2,-6.7,0.5,10.0,0.0,48,-20.75,10.5,1,0.0,30.0,3.0,110.0,7.6,0.8,15.7,-12.2,-19.1,6,333,-0.0,10.0,-13.38,-7.55,-9.65,-11.06,-9.4,37.2,13.0,-172.0,-3.35,-4.05,1.0,3.3,-19.4,-8.65,-10.0,-9.4,1.1,0.0,110.0
2015-11-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Fall,-12.8,-7.2,0.0,0.0,0.0,49,-23.9,5.6,0,0.0,0.0,3.0,110.0,0.5,7.6,15.7,-11.26,-17.88,0,334,-0.0,0.0,-8.98,-7.77,-5.03,-11.49,-17.2,35.2,0.0,-0.0,-0.0,0.18,1.0,3.3,-19.4,-8.91,0.0,-17.2,-6.7,10.0,110.0
